# lambda: Angstroms, f_lambda: erg/s/cm^2/Angstrom,                          Teff=8878.4K,rad=2.271Rsol.
lambda	 f_lambda
1.057727739945458807e+07	8.237233440983687035e-24
1.058775883038349636e+07	8.204663801679392711e-24
1.059825064776537940e+07	8.172222941219601904e-24
1.060875286189255118e+07	8.139910350418797397e-24
1.061926548306757025e+07	8.107725522104615070e-24
1.062978852160317823e+07	8.075667951110115020e-24
1.064032198782233894e+07	8.043737134265748532e-24
1.065086589205824584e+07	8.011932570391477851e-24
1.066142024465435185e+07	7.980253760288850419e-24
1.067198505596429482e+07	7.948700206733405178e-24
1.068256033635206334e+07	7.917271414466426476e-24
1.069314609619182162e+07	7.885966890187698616e-24
1.070374234586808458e+07	7.854786142547289151e-24
1.071434909577563591e+07	7.823728682138100653e-24
1.072496635631955788e+07	7.792794021488137436e-24
1.073559413791526668e+07	7.761981675052778147e-24
1.074623245098843239e+07	7.731291159207411292e-24
1.075688130597514473e+07	7.700721992239408083e-24
1.076754071332174726e+07	7.670273694341057713e-24
1.077821068348500319e+07	7.639945787601585753e-24
1.078889122693201154e+07	7.609737795999943961e-24
1.079958235414024442e+07	7.579649245397228343e-24
1.081028407559756190e+07	7.549679663529257379e-24
1.082099640180223249e+07	7.519828579999113507e-24
1.083171934326286428e+07	7.490095526269981427e-24
1.084245291049856693e+07	7.460480035657375144e-24
1.085319711403878592e+07	7.430981643322299526e-24
1.086395196442346461e+07	7.401599886263536129e-24
1.087471747220297344e+07	7.372334303310596102e-24
1.088549364793813229e+07	7.343184435116462983e-24
1.089628050220025145e+07	7.314149824150275243e-24
1.090707804557104968e+07	7.285230014690417323e-24
1.091788628864282183e+07	7.256424552816927405e-24
1.092870524201826565e+07	7.227732986404874971e-24
1.093953491631065868e+07	7.199154865116818543e-24
1.095037532214376703e+07	7.170689740395996625e-24
1.096122647015188634e+07	7.142337165459223313e-24
1.097208837097985484e+07	7.114096695289860305e-24
1.098296103528307378e+07	7.085967886630799206e-24
1.099384447372744046e+07	7.057950297977720060e-24
1.100473869698951393e+07	7.030043489571750393e-24
1.101564371575633623e+07	7.002247023393048482e-24
1.102655954072561115e+07	6.974560463153505003e-24
1.103748618260562047e+07	6.946983374290127939e-24
1.104842365211525932e+07	6.919515323958158589e-24
1.105937195998406224e+07	6.892155881024253702e-24
1.107033111695213057e+07	6.864904616059904177e-24
1.108130113377030194e+07	6.837761101334317447e-24
1.109228202119997144e+07	6.810724910808153560e-24
1.110327379001327045e+07	6.783795620126445768e-24
1.111427645099297911e+07	6.756972806612166161e-24
1.112529001493256539e+07	6.730256049259525353e-24
1.113631449263618886e+07	6.703644928727380894e-24
1.114734989491874538e+07	6.677139027332572220e-24
1.115839623260577023e+07	6.650737929043628816e-24
1.116945351653362438e+07	6.624441219473814232e-24
1.118052175754931197e+07	6.598248485875075959e-24
1.119160096651065722e+07	6.572159317131187888e-24
1.120269115428621694e+07	6.546173303751517250e-24
1.121379233175532147e+07	6.520290037864534424e-24
1.122490450980810262e+07	6.494509113211360933e-24
1.123602769934541918e+07	6.468830125139603250e-24
1.124716191127901711e+07	6.443252670596639251e-24
1.125830715653136745e+07	6.417776348123708418e-24
1.126946344603583403e+07	6.392400757849239441e-24
1.128063079073659144e+07	6.367125501482780257e-24
1.129180920158865675e+07	6.341950182308719441e-24
1.130299868955790624e+07	6.316874405180021557e-24
1.131419926562110335e+07	6.291897776512005854e-24
1.132541094076584652e+07	6.267019904276297611e-24
1.133663372599061579e+07	6.242240397994598020e-24
1.134786763230484165e+07	6.217558868732430551e-24
1.135911267072883993e+07	6.192974929093198836e-24
1.137036885229384340e+07	6.168488193212057928e-24
1.138163618804202229e+07	6.144098276749851691e-24
1.139291468902650662e+07	6.119804796887035497e-24
1.140420436631131358e+07	6.095607372317860464e-24
1.141550523097151518e+07	6.071505623244052236e-24
1.142681729409306496e+07	6.047499171369229592e-24
1.143814056677297130e+07	6.023587639892642731e-24
1.144947506011921726e+07	5.999770653503428777e-24
1.146082078525079414e+07	5.976047838374693169e-24
1.147217775329773128e+07	5.952418822157591046e-24
1.148354597540101968e+07	5.928883233975667239e-24
1.149492546271278337e+07	5.905440704418706968e-24
1.150631622639610432e+07	5.882090865537312405e-24
1.151771827762519568e+07	5.858833350836801124e-24
1.152913162758532166e+07	5.835667795271636460e-24
1.154055628747282736e+07	5.812593835239665386e-24
1.155199226849515550e+07	5.789611108576392382e-24
1.156343958187087998e+07	5.766719254549251108e-24
1.157489823882961459e+07	5.743917913852153779e-24
1.158636825061220117e+07	5.721206728599487333e-24
1.159784962847052328e+07	5.698585342320901580e-24
1.160934238366768695e+07	5.676053399955361934e-24
1.162084652747793309e+07	5.653610547845784753e-24
1.163236207118667848e+07	5.631256433733425089e-24
1.164388902609054558e+07	5.608990706752306309e-24
1.165542740349727497e+07	5.586813017423903929e-24
1.166697721472591348e+07	5.564723017651324708e-24
1.167853847110662982e+07	5.542720360714217491e-24
1.169011118398088589e+07	5.520804701263014027e-24
1.170169536470136233e+07	5.498975695313689933e-24
1.171329102463199012e+07	5.477233000242311871e-24
1.172489817514795810e+07	5.455576274779667743e-24
1.173651682763575390e+07	5.434005179005868232e-24
1.174814699349307828e+07	5.412519374345170957e-24
1.175978868412901647e+07	5.391118523560390257e-24
1.177144191096386872e+07	5.369802290747916773e-24
1.178310668542931974e+07	5.348570341332171318e-24
1.179478301896836422e+07	5.327422342060505434e-24
1.180647092303533107e+07	5.306357960997940319e-24
1.181817040909592435e+07	5.285376867521909433e-24
1.182988148862714134e+07	5.264478732317240604e-24
1.184160417311744206e+07	5.243663227370692181e-24
1.185333847406658344e+07	5.222930025966129838e-24
1.186508440298578143e+07	5.202278802679128847e-24
1.187684197139764018e+07	5.181709233372004680e-24
1.188861119083618186e+07	5.161220995188705480e-24
1.190039207284685411e+07	5.140813766549740544e-24
1.191218462898657471e+07	5.120487227147081612e-24
1.192398887082363851e+07	5.100241057939308077e-24
1.193580480993789993e+07	5.080074941146314321e-24
1.194763245792059042e+07	5.059988560244648147e-24
1.195947182637450658e+07	5.039981599962238682e-24
1.197132292691390961e+07	5.020053746273647387e-24
1.198318577116457745e+07	5.000204686395063384e-24
1.199506037076382898e+07	4.980434108779374464e-24
1.200694673736044206e+07	4.960741703111429842e-24
1.201884488261483423e+07	4.941127160302892232e-24
1.203075481819888391e+07	4.921590172487701901e-24
1.204267655579610541e+07	4.902130433016968418e-24
1.205461010710156709e+07	4.882747636454322303e-24
1.206655548382192664e+07	4.863441478571066117e-24
1.207851269767544419e+07	4.844211656341412239e-24
1.209048176039201394e+07	4.825057867937686113e-24
1.210246268371310458e+07	4.805979812725704352e-24
1.211445547939182073e+07	4.786977191259975049e-24
1.212646015919296257e+07	4.768049705278920862e-24
1.213847673489296436e+07	4.749197057700320295e-24
1.215050521827993169e+07	4.730418952616590300e-24
1.216254562115364522e+07	4.711715095290170252e-24
1.217459795532561280e+07	4.693085192148821442e-24
1.218666223261896148e+07	4.674528950781207219e-24
1.219873846486864425e+07	4.656046079932005872e-24
1.221082666392123327e+07	4.637636289497668567e-24
1.222292684163512290e+07	4.619299290521577040e-24
1.223503900988042355e+07	4.601034795189686924e-24
1.224716318053901941e+07	4.582842516825941119e-24
1.225929936550458521e+07	4.564722169887763972e-24
1.227144757668251172e+07	4.546673469961697988e-24
1.228360782599008270e+07	4.528696133758713612e-24
1.229578012535629608e+07	4.510789879110022262e-24
1.230796448672204278e+07	4.492954424962418433e-24
1.232016092204002105e+07	4.475189491374003836e-24
1.233236944327477366e+07	4.457494799509754315e-24
1.234459006240270287e+07	4.439870071637145541e-24
1.235682279141210206e+07	4.422315031121760333e-24
1.236906764230306447e+07	4.404829402423092880e-24
1.238132462708768062e+07	4.387412911089964312e-24
1.239359375778984278e+07	4.370065283756503980e-24
1.240587504644543305e+07	4.352786248137614251e-24
1.241816850510223396e+07	4.335575533024834970e-24
1.243047414581996948e+07	4.318432868282047768e-24
1.244279198067033477e+07	4.301357984841212685e-24
1.245512202173691615e+07	4.284350614698270107e-24
1.246746428111537173e+07	4.267410490908702538e-24
1.247981877091324702e+07	4.250537347583611389e-24
1.249218550325016119e+07	4.233730919885307404e-24
1.250456449025771581e+07	4.216990944023297080e-24
1.251695574407953583e+07	4.200317157250098646e-24
1.252935927687127888e+07	4.183709297857119748e-24
1.254177510080067441e+07	4.167167105170523380e-24
1.255420322804743052e+07	4.150690319547265005e-24
1.256664367080343142e+07	4.134278682370774813e-24
1.257909644127253443e+07	4.117931936047183650e-24
1.259156155167077295e+07	4.101649824001031730e-24
1.260403901422625780e+07	4.085432090671379950e-24
1.261652884117921256e+07	4.069278481507773541e-24
1.262903104478202388e+07	4.053188742966186608e-24
1.264154563729913719e+07	4.037162622505214266e-24
1.265407263100725412e+07	4.021199868581847470e-24
1.266661203819514252e+07	4.005300230647794455e-24
1.267916387116382271e+07	3.989463459145327566e-24
1.269172814222647622e+07	3.973689305503491552e-24
1.270430486370849051e+07	3.957977522134166401e-24
1.271689404794746637e+07	3.942327862428180854e-24
1.272949570729325153e+07	3.926740080751423727e-24
1.274210985410788469e+07	3.911213932441061024e-24
1.275473650076565146e+07	3.895749173801656804e-24
1.276737565965315700e+07	3.880345562101255844e-24
1.278002734316924773e+07	3.865002855567702144e-24
1.279269156372505985e+07	3.849720813384787707e-24
1.280536833374403045e+07	3.834499195688475531e-24
1.281805766566192731e+07	3.819337763563121865e-24
1.283075957192677073e+07	3.804236279037828503e-24
1.284347406499901600e+07	3.789194505082496061e-24
1.285620115735135972e+07	3.774212205604366553e-24
1.286894086146894284e+07	3.759289145444076672e-24
1.288169318984924629e+07	3.744425090372113672e-24
1.289445815500213765e+07	3.729619807085090520e-24
1.290723576944990829e+07	3.714873063202061459e-24
1.292002604572717659e+07	3.700184627260999927e-24
1.293282899638109095e+07	3.685554268714941475e-24
1.294564463397112489e+07	3.670981757928616702e-24
1.295847297106927820e+07	3.656466866174638249e-24
1.297131402025998011e+07	3.642009365630022806e-24
1.298416779414013401e+07	3.627609029372584545e-24
1.299703430531912297e+07	3.613265631377380723e-24
1.300991356641885266e+07	3.598978946513135238e-24
1.302280559007365629e+07	3.584748750538814267e-24
1.303571038893049583e+07	3.570574820099905828e-24
1.304862797564875521e+07	3.556456932725147494e-24
1.306155836290044524e+07	3.542394866822830203e-24
1.307450156337010674e+07	3.528388401677442218e-24
1.308745758975484967e+07	3.514437317446167625e-24
1.310042645476439223e+07	3.500541395155409071e-24
1.311340817112097144e+07	3.486700416697462588e-24
1.312640275155953132e+07	3.472914164826907355e-24
1.313941020882753469e+07	3.459182423157407617e-24
1.315243055568515137e+07	3.445504976158127428e-24
1.316546380490517057e+07	3.431881609150458370e-24
1.317850996927304380e+07	3.418312108304612821e-24
1.319156906158688292e+07	3.404796260636292900e-24
1.320464109465751797e+07	3.391333854003283736e-24
1.321772608130838536e+07	3.377924677102269349e-24
1.323082403437574022e+07	3.364568519465302494e-24
1.324393496670845151e+07	3.351265171456719718e-24
1.325705889116819575e+07	3.338014424269673660e-24
1.327019582062937506e+07	3.324816069922953331e-24
1.328334576797914319e+07	3.311669901257694205e-24
1.329650874611745402e+07	3.298575711934104094e-24
1.330968476795696467e+07	3.285533296428329361e-24
1.332287384642323107e+07	3.272542450029040102e-24
1.333607599445451424e+07	3.259602968834431903e-24
1.334929122500197589e+07	3.246714649748837115e-24
1.336251955102958530e+07	3.233877290479650192e-24
1.337576098551415652e+07	3.221090689534118232e-24
1.338901554144536145e+07	3.208354646216183303e-24
1.340228323182577826e+07	3.195668960623297587e-24
1.341556406967077963e+07	3.183033433643407503e-24
1.342885806800874881e+07	3.170447866951625222e-24
1.344216523988086917e+07	3.157912063007345397e-24
1.345548559834133275e+07	3.145425825050935048e-24
1.346881915645723417e+07	3.132988957100780499e-24
1.348216592730862089e+07	3.120601263950165337e-24
1.349552592398852669e+07	3.108262551164184371e-24
1.350889915960287862e+07	3.095972625076796817e-24
1.352228564727070369e+07	3.083731292787606180e-24
1.353568540012391470e+07	3.071538362159036491e-24
1.354909843130751885e+07	3.059393641813141943e-24
1.356252475397952832e+07	3.047296941128694610e-24
1.357596438131098822e+07	3.035248070238181784e-24
1.358941732648599893e+07	3.023246840024812145e-24
1.360288360270174965e+07	3.011293062119534779e-24
1.361636322316845320e+07	2.999386548898143418e-24
1.362985620110941306e+07	2.987527113478296567e-24
1.364336254976109415e+07	2.975714569716519990e-24
1.365688228237304650e+07	2.963948732205374136e-24
1.367041541220795177e+07	2.952229416270507689e-24
1.368396195254163258e+07	2.940556437967761081e-24
1.369752191666309536e+07	2.928929614080262645e-24
1.371109531787443161e+07	2.917348762115642333e-24
1.372468216949102841e+07	2.905813700302998939e-24
1.373828248484135233e+07	2.894324247590239071e-24
1.375189627726716362e+07	2.882880223641071931e-24
1.376552356012341380e+07	2.871481448832274449e-24
1.377916434677828848e+07	2.860127744250839610e-24
1.379281865061325021e+07	2.848818931691155267e-24
1.380648648502293415e+07	2.837554833652294993e-24
1.382016786341536790e+07	2.826335273335066858e-24
1.383386279921174422e+07	2.815160074639430644e-24
1.384757130584664643e+07	2.804029062161567929e-24
1.386129339676794037e+07	2.792942061191219220e-24
1.387502908543681726e+07	2.781898897708924119e-24
1.388877838532780670e+07	2.770899398383289764e-24
1.390254130992882326e+07	2.759943390568237599e-24
1.391631787274105661e+07	2.749030702300396721e-24
1.393010808727919310e+07	2.738161162296240078e-24
1.394391196707119606e+07	2.727334599949577358e-24
1.395772952565851808e+07	2.716550845328719851e-24
1.397156077659600414e+07	2.705809729173904270e-24
1.398540573345193267e+07	2.695111082894608960e-24
1.399926440980805084e+07	2.684454738566895435e-24
1.401313681925948337e+07	2.673840528930850950e-24
1.402702297541493922e+07	2.663268287387811394e-24
1.404092289189649932e+07	2.652737847997929115e-24
1.405483658233982883e+07	2.642249045477399860e-24
1.406876406039407477e+07	2.631801715195978440e-24
1.408270533972191066e+07	2.621395693174351865e-24
1.409666043399955332e+07	2.611030816081570157e-24
1.411062935691679083e+07	2.600706921232475691e-24
1.412461212217690051e+07	2.590423846585215550e-24
1.413860874349684827e+07	2.580181430738560304e-24
1.415261923460708000e+07	2.569979512929541627e-24
1.416664360925173201e+07	2.559817933030772908e-24
1.418068188118853234e+07	2.549696531548026629e-24
1.419473406418884359e+07	2.539615149617708155e-24
1.420880017203770019e+07	2.529573629004340175e-24
1.422288021853371523e+07	2.519571812098162859e-24
1.423697421748928539e+07	2.509609541912520217e-24
1.425108218273038231e+07	2.499686662081549522e-24
1.426520412809676491e+07	2.489803016857594482e-24
1.427934006744187512e+07	2.479958451108837725e-24
1.429349001463288814e+07	2.470152810316843648e-24
1.430765398355071433e+07	2.460385940574140205e-24
1.432183198809005134e+07	2.450657688581770937e-24
1.433602404215927981e+07	2.440967901646984394e-24
1.435023015968067385e+07	2.431316427680684047e-24
1.436445035459019616e+07	2.421703115195206234e-24
1.437868464083769545e+07	2.412127813301806441e-24
1.439293303238682449e+07	2.402590371708364517e-24
1.440719554321506619e+07	2.393090640717009069e-24
1.442147218731378950e+07	2.383628471221747745e-24
1.443576297868813388e+07	2.374203714706201831e-24
1.445006793135724030e+07	2.364816223241148370e-24
1.446438705935402028e+07	2.355465849482341453e-24
1.447872037672537938e+07	2.346152446668071233e-24
1.449306789753211662e+07	2.336875868616935996e-24
1.450742963584896177e+07	2.327635969725529008e-24
